; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065374720,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540697996,"CurrentTimeLocal","Sat Oct 27 20:39:56 2018","Hostname","nid01146","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 0.000147
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,2,2,"Success",0.016547,16.602884,16.585872,23.336603,6.886719,5.216163,3.456201,5.247591,77.349616,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,3,2,"Success",0.017029,16.46599,16.60048,23.754633,6.856471,5.208943,3.450974,5.194473,77.550448,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,4,2,"Success",0.016411,16.276735,16.784139,23.322384,6.847295,5.226189,3.473817,5.199044,77.147271,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,5,2,"Success",0.016907,16.760969,16.674276,23.274487,6.863103,5.244404,3.445003,5.177093,77.457266,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,6,2,"Success",0.017378,17.192822,16.589845,23.279712,6.862021,5.216149,3.506754,5.159064,77.824975,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,7,2,"Success",0.016641,16.710437,16.584592,23.349922,6.825295,5.188042,3.467378,5.241712,77.385694,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,8,2,"Success",0.017059,17.126349,16.604976,23.36566,6.871925,5.229938,3.449234,5.17609,77.84221,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,9,2,"Success",0.016436,16.596589,17.102519,23.271093,6.861746,5.260006,3.463152,5.224368,77.796812,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,10,2,"Success",0.017167,16.135636,16.594446,23.303027,6.870077,5.201068,3.449712,5.136927,76.70917,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,11,2,"Success",0.016757,16.626756,16.613965,23.292064,6.870409,5.208979,3.474511,5.326573,77.431022,66056256,0,33028128,2.2220930549e-16,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,0,3,"Warmup",0.005542,1.695208,0.518494,0.052782,0.327909,0.090538,0.069299,0.174646,2.934973,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,1,3,"Warmup",0.006053,1.698018,0.520076,0.044567,0.325639,0.090162,0.069087,0.173333,2.927502,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,2,3,"Success",0.006206,1.680476,0.514007,0.044468,0.349891,0.089445,0.06877,0.171509,2.925335,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,3,3,"Success",0.006069,1.683612,0.520513,0.044226,0.32827,0.124687,0.070516,0.175522,2.953959,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,4,3,"Success",0.005989,1.686176,0.520189,0.045842,0.32251,0.0946,0.069673,0.174985,2.92066,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,5,3,"Success",0.006156,1.673666,0.516409,0.045562,0.342729,0.091568,0.070023,0.17483,2.921503,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,6,3,"Success",0.006132,1.693985,0.516431,0.045013,0.348895,0.091805,0.070459,0.177456,2.950766,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,7,3,"Success",0.006144,1.689078,0.519995,0.045936,0.332643,0.095835,0.07041,0.17495,2.935609,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,8,3,"Success",0.005993,1.697569,0.518524,0.046373,0.331579,0.096532,0.069569,0.175296,2.942137,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,9,3,"Success",0.00606,1.67986,0.518657,0.0439,0.322489,0.094045,0.070588,0.174695,2.91086,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,10,3,"Success",0.006066,1.693497,0.512423,0.044261,0.318203,0.096025,0.070078,0.174607,2.915848,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,11,3,"Success",0.006124,1.69386,0.515132,0.04527,0.312869,0.094829,0.070643,0.174694,2.913984,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,0,4,"Warmup",0.005502,1.65881,0.536889,0.103901,0.357886,0.145856,0.128096,0.207816,3.145268,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,1,4,"Warmup",0.005963,1.753071,0.540142,0.083687,0.400098,0.137111,0.126442,0.19551,3.242697,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,2,4,"Success",0.005967,1.767373,0.572995,0.102692,0.377624,0.146994,0.128888,0.192232,3.295395,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,3,4,"Success",0.005954,1.753848,0.645511,0.08384,0.382578,0.134091,0.126964,0.190392,3.323787,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,4,4,"Success",0.005986,1.853586,0.540441,0.083351,0.366609,0.162553,0.127689,0.192335,3.333165,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,5,4,"Success",0.005878,1.786346,0.539271,0.084356,0.360902,0.13788,0.127735,0.193628,3.236619,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,6,4,"Success",0.006007,1.77473,0.540924,0.08428,0.375085,0.183128,0.1292,0.188442,3.282401,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,7,4,"Success",0.005886,1.764221,0.53959,0.084585,0.372764,0.141063,0.127448,0.19189,3.227973,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,8,4,"Success",0.005988,1.762256,0.538726,0.083013,0.390019,0.143448,0.129459,0.193051,3.24658,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,9,4,"Success",0.005921,1.762002,0.538959,0.083649,0.382136,0.138905,0.146684,0.194298,3.253116,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,10,4,"Success",0.005887,1.788451,0.539815,0.083856,0.395236,0.144428,0.128449,0.193763,3.280459,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,11,4,"Success",0.005869,1.743492,0.638795,0.083242,0.349971,0.184651,0.127729,0.191445,3.325966,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,0,5,"Warmup",0.005712,1.877252,0.612517,0.207322,0.483595,0.249842,0.269691,0.206759,3.913277,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,1,5,"Warmup",0.006179,1.917853,0.619246,0.173072,0.442904,0.228061,0.267827,0.222125,3.877961,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,2,5,"Success",0.00614,1.919969,0.672247,0.211768,0.440105,0.227795,0.26743,0.205167,3.951328,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,3,5,"Success",0.006178,2.031054,0.620054,0.172177,0.435857,0.23738,0.270016,0.199614,3.973039,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,4,5,"Success",0.006091,1.916109,0.618441,0.169096,0.455522,0.230475,0.268101,0.223844,3.888395,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,5,5,"Success",0.006102,1.919113,0.618157,0.230406,0.471015,0.229579,0.266914,0.200452,3.94248,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,6,5,"Success",0.006174,2.04255,0.619606,0.172694,0.504598,0.234316,0.270403,0.204941,4.055965,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,7,5,"Success",0.006101,1.918864,0.615774,0.171298,0.453681,0.231146,0.270832,0.219557,3.887848,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,8,5,"Success",0.006297,1.932417,0.617592,0.218255,0.434008,0.232156,0.26731,0.202618,3.911379,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,9,5,"Success",0.006281,2.012629,0.619153,0.173078,0.470692,0.229579,0.268267,0.203958,3.984291,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,10,5,"Success",0.006236,1.910231,0.620436,0.172318,0.455641,0.229209,0.267131,0.207191,3.869015,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,11,5,"Success",0.006194,1.917929,0.617839,0.170949,0.454557,0.224707,0.270967,0.204185,3.868052,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,0,3,"Warmup",0.006233,1.318785,0.672039,0.032743,0.2111,0.05767,0.034815,0.166968,2.500945,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,1,3,"Warmup",0.006423,1.333713,0.679087,0.022273,0.186592,0.058291,0.03484,0.170109,2.492048,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,2,3,"Success",0.006573,1.335032,0.678193,0.022189,0.195492,0.056314,0.036302,0.16943,2.500182,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,3,3,"Success",0.00648,1.355165,0.678641,0.022475,0.178463,0.056714,0.035292,0.171442,2.505307,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,4,3,"Success",0.006492,1.35277,0.678525,0.022004,0.19977,0.055863,0.03531,0.175199,2.526497,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,5,3,"Success",0.006591,1.330298,0.682009,0.022341,0.242041,0.05529,0.036388,0.182284,2.557959,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,6,3,"Success",0.006484,1.313665,0.776727,0.022438,0.247166,0.053367,0.034964,0.167665,2.623053,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,7,3,"Success",0.006325,1.324463,0.790155,0.021877,0.195913,0.056775,0.037142,0.167451,2.600772,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,8,3,"Success",0.006592,1.338717,0.730181,0.026638,0.223747,0.050366,0.03546,0.163962,2.576212,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,9,3,"Success",0.00636,1.347432,0.684015,0.022115,0.191208,0.072788,0.035157,0.173667,2.533342,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,10,3,"Success",0.006505,1.326897,0.680963,0.022203,0.198653,0.057644,0.0352,0.169313,2.498034,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,11,3,"Success",0.006552,1.331842,0.68151,0.022292,0.219845,0.05588,0.035973,0.172854,2.527374,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,0,5,"Warmup",0.0042,4.569388,4.645042,0.486126,0.629068,0.828387,0.485372,0.390938,12.03922,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,1,5,"Warmup",0.005615,4.534243,4.649088,0.35328,0.578781,0.959651,0.477702,0.394864,11.954068,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,2,5,"Success",0.005616,4.557739,4.705326,0.353433,0.573183,0.903908,0.483744,0.392874,11.97691,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,3,5,"Success",0.005,4.539201,4.7578,0.352007,0.507663,0.86408,0.498397,0.392675,11.917517,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,4,5,"Success",0.00569,4.552847,4.64682,0.352566,0.532503,0.910495,0.489202,0.396951,11.887831,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,5,5,"Success",0.005562,4.553405,4.647626,0.352649,0.662059,0.903772,0.478271,0.393421,11.997527,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,6,5,"Success",0.005575,4.530123,4.655863,0.351068,0.517954,0.836593,0.493268,0.391185,11.7825,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,7,5,"Success",0.005133,4.572302,4.767517,0.361621,0.602362,0.9383,0.481009,0.393013,12.121968,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,8,5,"Success",0.005084,4.553332,4.656809,0.35286,0.531621,0.848701,0.485999,0.406212,11.841349,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,9,5,"Success",0.00569,4.534777,4.652096,0.350857,0.548202,0.940561,0.474349,0.393274,11.900624,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,10,5,"Success",0.017355,4.516432,4.672347,0.350868,0.526653,0.846111,0.490785,0.391658,11.812985,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,11,5,"Success",0.017721,4.531664,4.659713,0.353083,0.552036,0.937348,0.488299,0.396758,11.937351,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,0,3,"Warmup",0.00583,1.715908,1.615795,0.046648,0.236588,0.083333,0.068958,0.31524,4.088866,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,1,3,"Warmup",0.006244,1.85905,1.726035,0.045727,0.2313,0.085803,0.071331,0.327058,4.353274,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,2,3,"Success",0.006228,1.974727,1.6153,0.047414,0.272942,0.066876,0.066109,0.307619,4.357884,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,3,3,"Success",0.006523,1.881075,1.613015,0.045386,0.247329,0.069643,0.067718,0.325397,4.256725,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,4,3,"Success",0.006383,1.871399,1.760367,0.046689,0.284462,0.068199,0.066393,0.30792,4.412392,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,5,3,"Success",0.0062,1.94174,1.615237,0.046004,0.270422,0.067673,0.067192,0.310553,4.325628,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,6,3,"Success",0.006408,1.85588,1.613484,0.045505,0.282971,0.071478,0.067592,0.308106,4.25212,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,7,3,"Success",0.006191,1.862221,1.712909,0.046127,0.229677,0.068782,0.065652,0.310049,4.302318,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,8,3,"Success",0.006417,1.8873,1.617241,0.045874,0.23755,0.069574,0.066371,0.310519,4.241531,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,9,3,"Success",0.006198,1.869729,1.613768,0.045195,0.251348,0.069457,0.067248,0.306825,4.230312,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,10,3,"Success",0.006321,1.854677,1.724238,0.046039,0.281375,0.060129,0.06553,0.303358,4.34232,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,11,3,"Success",0.006303,1.866661,1.618645,0.044346,0.238555,0.08316,0.070327,0.316858,4.245486,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,0,4,"Warmup",0.004328,1.094199,1.579904,0.449386,4.2752,0.242711,0.492248,0.310136,8.449067,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,1,4,"Warmup",0.005114,1.175704,1.652232,0.317846,0.512722,0.243988,0.493664,0.311401,4.713339,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,2,4,"Success",0.004958,1.168542,1.565935,0.377296,0.444285,0.246626,0.493307,0.313653,4.615364,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,3,4,"Success",0.017573,1.297292,1.567899,0.317555,0.55443,0.243252,0.492729,0.336369,4.827697,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,4,4,"Success",0.005522,1.172443,1.669857,0.318241,0.427455,0.245391,0.496183,0.310833,4.646722,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,5,4,"Success",0.005021,1.208388,1.589456,0.31842,6.715673,0.274391,0.492951,0.305658,10.910626,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,6,4,"Success",0.006017,1.160684,1.559569,0.317574,0.409372,0.262842,0.493678,0.298851,4.509228,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,7,4,"Success",0.005054,1.180844,1.66532,0.318163,0.461248,0.242899,0.494099,0.311785,4.680003,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,8,4,"Success",0.004845,1.151004,1.565887,0.317548,0.430752,0.252392,0.497642,0.30666,4.527315,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,9,4,"Success",0.005042,1.186574,1.622612,0.317955,0.41763,0.244279,0.496158,0.312598,4.603693,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,10,4,"Success",0.004961,1.180426,1.569393,0.378736,0.530776,0.24651,0.49295,0.314129,4.71848,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,11,4,"Success",0.005041,1.264535,1.56682,0.317471,0.474858,0.244167,0.492899,0.328241,4.694702,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,0,5,"Warmup",0.02201,1.731488,1.646195,23.95306,4.605461,2.932591,3.253926,4.678675,42.82648,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,1,5,"Warmup",0.020181,1.74465,1.62733,24.026677,4.591197,2.693646,3.348309,4.608097,42.661223,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,2,5,"Success",0.020447,1.743543,1.630628,24.093905,4.56453,2.605016,3.300908,4.548644,42.508482,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,3,5,"Success",0.019727,1.74361,1.630777,23.970958,4.588474,2.608122,3.343673,4.73896,42.645086,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,4,5,"Success",0.019495,1.728632,1.627291,23.988835,4.593225,2.61397,3.342563,4.752444,42.667169,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,5,5,"Success",0.019336,1.731242,1.645771,24.029491,4.521936,2.687734,3.268235,4.742727,42.647228,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,6,5,"Success",0.020074,1.73193,1.644603,24.240498,4.52078,2.625212,3.216468,4.684614,42.684996,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,7,5,"Success",0.019757,1.736775,1.641522,24.100458,4.582002,2.664942,3.358647,4.585927,42.690783,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,8,5,"Success",0.020865,1.747562,1.626604,24.124273,4.546992,2.567432,3.333321,4.626833,42.59477,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,9,5,"Success",0.019678,1.747708,1.631941,24.115993,4.412417,2.627102,3.295207,4.567048,42.417789,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,10,5,"Success",0.023238,1.749437,1.658369,24.040999,4.552322,2.59937,3.348058,4.749299,42.721916,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,11,5,"Success",0.019825,1.732199,1.629008,23.982822,4.496628,2.682735,3.32771,4.722311,42.594484,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,0,6,"Warmup",0.00548,3.075283,1.569357,0.023153,0.7522,0.152503,0.037061,0.433665,6.049359,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,1,6,"Warmup",0.006073,3.507584,1.594591,0.028835,0.729342,0.153032,0.036235,0.434837,6.493055,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,2,6,"Success",0.006168,3.489953,1.465842,0.029277,0.76326,0.159585,0.038405,0.433462,6.386598,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,3,6,"Success",0.006223,3.564491,1.44433,0.028509,0.777705,0.156699,0.036172,0.436965,6.451741,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,4,6,"Success",0.006311,3.585019,1.446135,0.029305,0.798341,0.16319,0.035563,0.436092,6.500537,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,5,6,"Success",0.006268,3.592423,1.487423,0.029794,0.717086,0.157876,0.035715,0.457543,6.484781,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,6,6,"Success",0.006202,3.662236,1.492085,0.028301,0.725227,0.153021,0.036619,0.432716,6.543594,537824,0,268912,1.0700454861e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,7,6,"Success",0.006406,3.583781,1.48104,0.030296,0.728547,0.153434,0.035471,0.432473,6.452015,537824,0,268912,1.0700454861e-16,0
