; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540722755,"CurrentTimeLocal","Sun Oct 28 03:32:35 2018","Hostname","nid00725","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.2e-05
; "Time_ContextDestroy [ms]", 7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.011728,72.927566,16.948096,0.515942,1.057518,0.655389,0.129447,0.513679,92.760004,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.011325,73.073024,17.130842,0.509623,1.082704,0.656483,0.129263,0.513448,93.10752,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.011755,73.217924,16.916736,0.507675,1.045222,0.659546,0.129563,0.527537,93.016744,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.00896,89.871451,17.605905,1.227473,2.092508,1.490339,0.270752,0.535067,113.10326,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.009825,89.136163,17.863357,1.157539,2.187451,1.528453,0.267997,0.5409,112.692574,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.009676,89.383463,17.788058,1.150241,2.246873,1.592514,0.268885,0.53972,112.980177,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.010011,89.483646,17.67976,1.180139,2.237872,1.594467,0.269852,0.54157,112.998185,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.009759,89.040661,17.687289,1.145405,3.960285,1.611749,0.267408,0.542052,114.265458,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.009532,89.393104,17.772959,1.175465,2.202732,1.532203,0.267729,0.539111,112.893558,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.009753,89.761692,17.77146,1.178485,2.230296,1.59637,0.277176,0.53946,113.365505,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.010155,89.44158,17.805267,1.205223,2.203568,1.559834,0.268777,0.545517,113.040488,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.009733,89.020429,17.480229,1.152388,2.22884,1.56054,0.267744,0.543415,112.263971,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.009402,88.63312,17.647451,1.163699,3.889662,1.485306,0.269905,0.538112,113.637266,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.011985,89.915447,17.672628,1.192215,2.243157,1.622463,0.268459,0.538084,113.465184,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.009723,89.067167,17.579461,1.11159,2.224686,1.975705,0.269002,0.552268,112.790343,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.009151,83.27289,191.631407,2.471527,4.427682,5.709056,0.539313,1.837438,289.899256,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.009834,84.074473,194.756491,2.221093,4.292632,5.565169,0.541407,1.802597,293.264401,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.013574,83.634408,192.285326,2.105938,4.390152,5.599792,0.539685,1.851788,290.421412,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.00982,84.05744,190.539211,2.030179,4.280191,5.555789,0.540156,1.827088,288.840702,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.009726,84.774851,192.819361,2.084372,4.37761,5.610262,0.536059,1.819322,292.032301,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.010558,84.580755,192.06579,2.013981,4.283182,5.605565,0.537223,1.82844,290.92622,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.016567,84.909696,191.23667,2.031549,4.31169,5.589571,0.539516,1.859552,290.495545,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.009698,83.808565,191.000276,2.031552,4.326996,5.60127,0.53922,1.838833,289.15721,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.009831,83.501807,193.335645,2.033545,4.327855,5.652488,0.540024,1.834841,291.236811,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.010446,84.669019,191.593951,1.991101,4.341834,5.523522,0.539259,1.830953,290.500892,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.00993,83.183964,191.821477,2.017558,4.353952,5.705012,0.538279,1.834645,289.465648,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.009673,84.420352,191.997637,2.064873,4.300341,5.554422,0.540086,1.839803,290.728032,4194312,0,4194304,5.268358576e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.009,118.957832,37.763314,5.693713,8.991538,7.24134,1.126577,2.221486,182.005451,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.009875,119.547343,37.720342,5.301284,8.871466,7.716137,1.165136,2.232674,182.56496,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.011324,119.383429,37.715125,5.29864,8.87426,7.594695,1.161221,2.219954,182.259315,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.009821,119.737857,38.030492,5.437162,8.798327,7.37406,1.155205,2.299485,182.84302,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.010014,118.471855,37.721901,5.271729,8.99401,6.46674,1.158653,2.187792,180.28343,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.009423,118.915879,37.700153,5.304705,8.868126,6.590865,1.153006,2.220554,180.763442,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.009426,119.481226,37.830015,5.255044,8.811296,7.526834,1.21739,2.25953,182.391419,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.009587,118.232891,37.689822,5.251335,8.834735,6.665142,1.16424,2.190505,180.038952,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.009513,120.087405,37.932569,5.256178,8.797543,6.718929,1.166801,2.745998,182.715719,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.010536,118.632664,37.699635,5.246889,10.582852,6.368883,1.163004,2.194856,181.899976,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.00952,119.045484,37.874261,5.277912,8.956223,6.363874,1.177386,2.188463,180.893794,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.009551,118.816234,37.766449,5.244747,8.994169,6.417139,1.158192,2.234398,180.641563,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.009785,91.992062,153.038488,11.589188,12.686848,12.057652,2.031097,0.695578,284.101464,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.004774,84.678722,151.947668,1.958451,12.674132,12.067195,2.02223,0.689779,266.043675,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.003643,84.035785,153.943249,1.948437,12.72218,12.04687,1.985532,0.684793,267.371454,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.003581,84.487578,152.893068,1.935881,12.64685,12.139703,1.984908,0.68952,266.781879,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.004585,84.831752,153.104894,1.948411,12.777998,12.005798,2.003521,0.677661,267.355389,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.003556,85.051013,153.644922,1.960967,12.694163,12.021407,2.009662,0.655177,268.041525,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.003636,84.218773,154.447668,1.954526,12.690142,12.10057,1.997584,0.650471,268.064119,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.003585,85.156376,154.672049,1.931213,12.723029,12.070752,1.994002,0.670993,269.22281,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.004705,85.131779,152.861588,1.955636,12.678218,12.118672,2.022875,0.660621,267.434911,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.003626,83.971724,152.43975,1.952886,12.689018,12.056054,1.974996,0.686953,265.775633,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.014492,84.399556,153.051253,1.948989,12.660185,12.086123,2.000463,0.655619,266.817752,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.003586,84.316778,153.095866,1.93659,12.725584,12.08876,2.001648,0.670583,266.840026,16777224,0,16777216,5.2683566919e-09,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.011798,161.597586,60.390827,24.891961,26.006258,21.742537,3.706209,4.736981,303.086,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.01309,146.428705,61.116912,25.116838,25.892005,33.091464,3.604881,2.854006,298.120237,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.005091,145.984458,59.968271,3.909035,25.79206,22.221089,3.694419,0.532002,262.108138,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.012723,160.833392,61.125681,24.891148,26.002408,25.788179,3.603237,2.781251,305.04015,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.003863,146.279395,60.80792,3.949254,26.109559,23.434599,3.803972,0.532899,264.924131,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Success",0.013174,161.82688,60.836238,24.907551,25.944386,22.021351,3.701867,2.694262,301.947324,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Success",0.00479,146.498057,60.554995,3.933841,25.912972,31.463555,3.76046,0.521894,272.652441,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Success",0.012864,162.31165,60.401303,24.902376,25.99461,30.116187,3.652443,2.789349,310.182381,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Success",0.003718,148.024262,60.069631,3.932119,39.57397,38.155201,4.268014,0.561475,294.589978,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Success",0.0147,164.096662,61.624261,25.083316,41.368411,36.740633,4.272189,2.853811,336.05617,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Success",0.00433,151.526721,61.91221,4.011817,31.983199,34.580046,4.036285,0.607565,288.663911,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Success",0.013333,165.350996,61.746576,25.145213,32.096146,32.259641,3.822897,2.7573,323.193657,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,0,22,"Warmup",0.012347,140.199743,162.326334,49.205113,52.439193,43.428106,7.394154,11.243432,466.250063,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,1,22,"Warmup",0.012993,139.720034,160.389477,49.182172,52.975294,37.733015,7.642893,11.233541,458.891097,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,2,22,"Success",0.013371,141.568307,161.055284,49.089235,52.862391,41.352517,7.580643,11.202217,464.725468,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,3,22,"Success",0.012502,141.670876,161.127467,49.016128,52.734133,40.164806,7.620066,11.218932,463.566418,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,4,22,"Success",0.013697,140.142309,161.165457,49.065826,53.000672,38.562452,7.59291,11.200236,460.745069,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,5,22,"Success",0.012733,139.852891,162.504766,49.003496,52.419842,32.243504,7.390757,11.230312,454.659771,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,6,22,"Success",0.013414,139.795376,159.869779,49.041807,52.902874,35.020407,7.55946,11.195527,455.400455,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,7,22,"Success",0.012794,141.582162,161.590376,49.078609,52.59309,42.459386,7.619131,11.229767,466.166818,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,8,22,"Success",0.012856,140.590524,163.712784,49.062659,52.884906,38.506428,7.55624,11.222781,463.550812,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,9,22,"Success",0.013725,142.386326,161.801897,49.067891,52.643474,39.929941,7.549333,11.205367,464.599868,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,10,22,"Success",0.012373,141.726344,161.630691,49.050193,52.335951,41.47924,7.446307,11.232718,464.915637,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16777216,0,0,11,22,"Success",0.013215,139.532117,160.664277,49.043103,52.612428,36.529387,7.538399,11.213413,457.147877,67108872,0,67108864,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,0,23,"Warmup",0.011439,298.768059,145.283358,97.504442,155.968854,181.004853,14.96562,21.98386,915.493152,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,1,23,"Warmup",0.013467,297.18323,143.273214,97.947608,152.803767,178.657773,15.066261,22.124393,907.072768,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,2,23,"Success",0.012915,298.735731,142.615289,97.961969,151.717932,176.779389,15.043072,22.197468,905.066321,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,3,23,"Success",0.013284,296.749916,141.638283,97.94693,151.592442,176.721674,15.07576,22.073529,901.815044,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,4,23,"Success",0.013087,298.319834,142.749861,97.933106,153.028899,176.79517,15.020446,21.890721,905.753612,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,5,23,"Success",0.01201,299.902464,142.837135,98.27751,151.120237,178.906631,14.999754,21.967951,908.02613,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,6,23,"Success",0.013395,296.420474,142.577627,97.903472,152.160641,175.623124,14.975591,21.994872,901.671685,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,7,23,"Success",0.013715,299.019119,142.943374,98.71274,152.963281,178.968218,14.926485,21.935644,909.485387,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,8,23,"Success",0.013023,299.126358,142.244573,97.93852,150.500515,178.060688,14.98096,22.083849,904.950897,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,9,23,"Success",0.013419,300.031521,143.669822,98.729716,151.622304,178.303906,14.995554,22.067613,909.436133,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,10,23,"Success",0.013131,297.005125,142.545435,98.561459,151.968457,177.975136,14.97533,21.946761,904.993875,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",33554432,0,0,11,23,"Success",0.012852,298.408553,142.372494,99.052686,151.408928,177.639467,14.989274,21.977199,905.863888,134217736,0,134217728,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,0,24,"Warmup",0.012461,604.671278,307.025724,198.303106,995.423181,278.210475,31.706147,44.042969,2459.397274,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,1,24,"Warmup",0.013114,609.958664,307.301442,197.99165,1108.960131,271.625293,31.504372,44.035834,2571.392176,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,2,24,"Success",0.013127,609.478281,308.461497,198.01339,1107.101952,270.79526,31.684818,43.993034,2569.543098,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,3,24,"Success",0.012801,607.763087,308.539376,197.079594,1101.886078,270.694054,31.676959,43.966595,2561.620141,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,4,24,"Success",0.013358,607.231294,307.465932,198.06473,1164.15989,284.742094,30.485268,43.93661,2636.100729,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,5,24,"Success",0.01311,603.423892,304.617033,195.689457,1044.022235,270.831505,30.45991,44.030782,2493.089526,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,6,24,"Success",0.012934,600.43088,304.497806,195.755804,1065.340888,270.926298,30.448542,44.034337,2511.449094,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,7,24,"Success",0.01271,601.061369,303.913792,195.575977,1067.546853,267.509039,30.681775,44.052375,2510.355605,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,8,24,"Success",0.012563,601.93177,306.029727,196.133768,1078.851516,269.648479,30.284089,44.028686,2526.921951,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,9,24,"Success",0.012507,603.531434,305.368638,195.566254,1095.263401,270.140864,30.486445,44.053884,2544.425155,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,10,24,"Success",0.012685,606.611048,306.581604,195.740356,1103.736661,269.79922,30.486832,44.058864,2557.02915,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",67108864,0,0,11,24,"Success",0.012612,600.281196,303.741128,195.915036,1114.103337,271.213964,30.457095,43.983743,2559.709689,268435464,0,268435456,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,0,25,"Warmup",0.012374,806.151911,406.497607,391.413433,2213.437336,787.886381,61.195293,87.005082,4753.601299,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,1,25,"Warmup",0.012652,805.904701,406.2798,391.441894,2200.082539,798.586395,61.441157,87.167943,4750.919139,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,2,25,"Success",0.012793,804.857129,406.267017,391.581294,2138.182455,802.223939,61.55606,87.151143,4691.834433,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,3,25,"Success",0.012442,805.729977,405.538988,390.084942,2173.095295,834.070244,61.650495,87.205713,4757.390123,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,4,25,"Success",0.012528,808.828084,406.301016,391.335385,2203.131312,869.773641,60.496362,87.094535,4826.97439,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,5,25,"Success",0.012436,804.559292,406.034647,391.203853,2201.536883,871.896785,60.227746,87.304661,4822.778086,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,6,25,"Success",0.012544,807.000722,408.445244,391.391772,2162.764464,885.265339,60.444494,87.145248,4802.471415,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,7,25,"Success",0.012964,804.107282,406.325381,391.350679,2150.259756,878.514876,60.459781,87.119804,4778.152273,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,8,25,"Success",0.012521,804.36224,406.143111,391.258835,2189.037186,879.02586,60.566435,87.454258,4817.861995,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,9,25,"Success",0.01293,803.042887,406.364306,391.198802,2209.316847,872.382358,60.665547,87.500751,4830.486191,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,10,25,"Success",0.013309,809.873466,408.033301,390.960385,2219.412301,776.877574,60.115001,87.10042,4752.387171,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",134217728,0,0,11,25,"Success",0.012642,808.178926,406.227896,391.274803,2152.883591,879.091231,60.227732,87.112825,4785.011239,536870920,0,536870912,0,0
"Fftw","Inplace","Real","float",1,"powerof2",268435456,0,0,0,26,"Warmup",0.012671,1647.294279,843.757115,799.288521,4702.592095,1178.342615,127.926505,173.540079,9472.755423,1073741832,0,1073741824,0,0
